300725101113,0,101,B13,null,Vacant,0.0,100.0
300725101114,0,101,B14,null,Vacant,0.0,100.0
300725101115,0,101,B15,null,Vacant,0.0,100.0
300725101116,0,101,B16,null,Vacant,0.0,100.0
300725101117,0,101,B17,null,Vacant,0.0,100.0
300725101118,0,101,B18,null,Vacant,0.0,100.0
300725101119,0,101,B19,null,Vacant,0.0,100.0
300725101120,0,101,B20,null,Vacant,0.0,100.0
300725101121,0,101,B21,null,Vacant,0.0,100.0
300725101122,0,101,B22,null,Vacant,0.0,100.0
300725101123,0,101,B23,null,Vacant,0.0,100.0
300725101124,0,101,B24,null,Vacant,0.0,100.0
300725101201,0,101,C1,null,Vacant,0.0,100.0
300725101202,0,101,C2,null,Vacant,0.0,100.0
300725101203,0,101,C3,null,Vacant,0.0,100.0
300725101204,0,101,C4,null,Vacant,0.0,100.0
300725101205,0,101,C5,null,Vacant,0.0,100.0
300725101206,0,101,C6,null,Vacant,0.0,100.0
300725101207,0,101,C7,null,Vacant,0.0,100.0
300725101208,0,101,C8,null,Vacant,0.0,100.0
300725101209,0,101,C9,null,Vacant,0.0,100.0
300725101210,0,101,C10,null,Vacant,0.0,100.0
300725101211,0,101,C11,null,Vacant,0.0,100.0
300725101212,0,101,C12,null,Vacant,0.0,100.0
300725101213,0,101,C13,null,Vacant,0.0,100.0
300725101214,0,101,C14,null,Vacant,0.0,100.0
300725101215,0,101,C15,null,Vacant,0.0,100.0
300725101216,0,101,C16,null,Vacant,0.0,100.0
300725101217,0,101,C17,null,Vacant,0.0,100.0
300725101218,0,101,C18,null,Vacant,0.0,100.0
300725101219,0,101,C19,null,Vacant,0.0,100.0
300725101220,0,101,C20,null,Vacant,0.0,100.0
300725101221,0,101,C21,null,Vacant,0.0,100.0
300725101222,0,101,C22,null,Vacant,0.0,100.0
300725101223,0,101,C23,null,Vacant,0.0,100.0
300725101224,0,101,C24,null,Vacant,0.0,100.0
300725101301,0,101,D1,null,Vacant,0.0,100.0
300725101302,0,101,D2,null,Vacant,0.0,100.0
300725101303,1011,101,D3,2025-07-28 17:21,Booked,0.0,250.0
300725101304,0,101,D4,null,Vacant,0.0,100.0
300725101305,0,101,D5,null,Vacant,0.0,100.0
300725101306,0,101,D6,null,Vacant,0.0,100.0
300725101307,0,101,D7,null,Vacant,0.0,100.0
300725101308,0,101,D8,null,Vacant,0.0,100.0
300725101309,0,101,D9,null,Vacant,0.0,100.0
300725101310,0,101,D10,null,Vacant,0.0,100.0
300725101311,0,101,D11,null,Vacant,0.0,100.0
300725101312,0,101,D12,null,Vacant,0.0,100.0
300725101313,0,101,D13,null,Vacant,0.0,100.0
300725101314,0,101,D14,null,Vacant,0.0,100.0
300725101315,0,101,D15,null,Vacant,0.0,100.0
300725101316,0,101,D16,null,Vacant,0.0,100.0
300725101317,0,101,D17,null,Vacant,0.0,100.0
300725101318,0,101,D18,null,Vacant,0.0,100.0
300725101319,0,101,D19,null,Vacant,0.0,100.0
300725101320,0,101,D20,null,Vacant,0.0,100.0
300725101321,0,101,D21,null,Vacant,0.0,100.0
300725101322,0,101,D22,null,Vacant,0.0,100.0
300725101323,0,101,D23,null,Vacant,0.0,100.0
300725101324,0,101,D24,null,Vacant,0.0,100.0
300725101401,0,101,E1,null,Vacant,0.0,100.0
300725101402,0,101,E2,null,Vacant,0.0,100.0
300725101403,0,101,E3,null,Vacant,0.0,100.0
300725101404,0,101,E4,null,Vacant,0.0,100.0
300725101405,0,101,E5,null,Vacant,0.0,100.0
300725101406,0,101,E6,null,Vacant,0.0,100.0
300725101407,0,101,E7,null,Vacant,0.0,100.0
300725101408,0,101,E8,null,Vacant,0.0,100.0
300725101409,0,101,E9,null,Vacant,0.0,100.0
300725101410,0,101,E10,null,Vacant,0.0,100.0
300725101411,0,101,E11,null,Vacant,0.0,100.0
300725101412,0,101,E12,null,Vacant,0.0,100.0
300725101413,0,101,E13,null,Vacant,0.0,100.0
300725101414,0,101,E14,null,Vacant,0.0,100.0
300725101415,0,101,E15,null,Vacant,0.0,100.0
300725101416,0,101,E16,null,Vacant,0.0,100.0
300725101417,0,101,E17,null,Vacant,0.0,100.0
300725101418,0,101,E18,null,Vacant,0.0,100.0
300725101419,0,101,E19,null,Vacant,0.0,100.0
300725101420,0,101,E20,null,Vacant,0.0,100.0
300725101421,0,101,E21,null,Vacant,0.0,100.0
300725101422,0,101,E22,null,Vacant,0.0,100.0
300725101423,0,101,E23,null,Vacant,0.0,100.0
300725101424,0,101,E24,null,Vacant,0.0,100.0
310725109001,0,109,A1,null,Vacant,0.0,100.0
310725109002,1001,109,A2,2025-07-25 14:58,Booked,0.0,250.0
310725109003,0,109,A3,null,Vacant,0.0,100.0
310725109004,0,109,A4,null,Vacant,0.0,100.0
310725109005,0,109,A5,null,Vacant,0.0,100.0
310725109006,0,109,A6,null,Vacant,0.0,100.0
310725109007,0,109,A7,null,Vacant,0.0,100.0
310725109008,0,109,A8,null,Vacant,0.0,100.0
310725109009,0,109,A9,null,Vacant,0.0,100.0
310725109010,0,109,A10,null,Vacant,0.0,100.0
310725109011,0,109,A11,null,Vacant,0.0,100.0
310725109012,0,109,A12,null,Vacant,0.0,100.0
310725109013,0,109,A13,null,Vacant,0.0,100.0
310725109014,0,109,A14,null,Vacant,0.0,100.0
310725109015,0,109,A15,null,Vacant,0.0,100.0
310725109016,0,109,A16,null,Vacant,0.0,100.0
310725109017,0,109,A17,null,Vacant,0.0,100.0
310725109018,0,109,A18,null,Vacant,0.0,100.0
310725109019,0,109,A19,null,Vacant,0.0,100.0
310725109020,0,109,A20,null,Vacant,0.0,100.0
310725109021,0,109,A21,null,Vacant,0.0,100.0
310725109022,0,109,A22,null,Vacant,0.0,100.0
310725109023,0,109,A23,null,Vacant,0.0,100.0
310725109024,0,109,A24,null,Vacant,0.0,100.0
310725109101,0,109,B1,null,Vacant,0.0,100.0
310725109102,0,109,B2,null,Vacant,0.0,100.0
310725109103,0,109,B3,null,Vacant,0.0,100.0
310725109104,0,109,B4,null,Vacant,0.0,100.0
310725109105,0,109,B5,null,Vacant,0.0,100.0
310725109106,0,109,B6,null,Vacant,0.0,100.0
310725109107,0,109,B7,null,Vacant,0.0,100.0
310725109108,0,109,B8,null,Vacant,0.0,100.0
310725109109,0,109,B9,null,Vacant,0.0,100.0
310725109110,0,109,B10,null,Vacant,0.0,100.0
310725109111,0,109,B11,null,Vacant,0.0,100.0
310725109112,0,109,B12,null,Vacant,0.0,100.0
310725109113,0,109,B13,null,Vacant,0.0,100.0
310725109114,0,109,B14,null,Vacant,0.0,100.0
310725109115,0,109,B15,null,Vacant,0.0,100.0
310725109116,0,109,B16,null,Vacant,0.0,100.0
310725109117,0,109,B17,null,Vacant,0.0,100.0
310725109118,0,109,B18,null,Vacant,0.0,100.0
310725109119,0,109,B19,null,Vacant,0.0,100.0
310725109120,0,109,B20,null,Vacant,0.0,100.0
310725109121,0,109,B21,null,Vacant,0.0,100.0
310725109122,0,109,B22,null,Vacant,0.0,100.0
310725109123,0,109,B23,null,Vacant,0.0,100.0
310725109124,0,109,B24,null,Vacant,0.0,100.0
310725109201,0,109,C1,null,Vacant,0.0,100.0
310725109202,0,109,C2,null,Vacant,0.0,100.0
310725109203,0,109,C3,null,Vacant,0.0,100.0
310725109204,0,109,C4,null,Vacant,0.0,100.0
310725109205,0,109,C5,null,Vacant,0.0,100.0
310725109206,0,109,C6,null,Vacant,0.0,100.0
310725109207,0,109,C7,null,Vacant,0.0,100.0
310725109208,0,109,C8,null,Vacant,0.0,100.0
310725109209,0,109,C9,null,Vacant,0.0,100.0
310725109210,0,109,C10,null,Vacant,0.0,100.0
310725109211,0,109,C11,null,Vacant,0.0,100.0
310725109212,0,109,C12,null,Vacant,0.0,100.0
310725109213,0,109,C13,null,Vacant,0.0,100.0
310725109214,0,109,C14,null,Vacant,0.0,100.0
310725109215,0,109,C15,null,Vacant,0.0,100.0
310725109216,0,109,C16,null,Vacant,0.0,100.0
310725109217,0,109,C17,null,Vacant,0.0,100.0
310725109218,0,109,C18,null,Vacant,0.0,100.0
310725109219,0,109,C19,null,Vacant,0.0,100.0
310725109220,0,109,C20,null,Vacant,0.0,100.0
310725109221,0,109,C21,null,Vacant,0.0,100.0
310725109222,0,109,C22,null,Vacant,0.0,100.0
310725109223,0,109,C23,null,Vacant,0.0,100.0
310725109224,0,109,C24,null,Vacant,0.0,100.0
310725109301,0,109,D1,null,Vacant,0.0,100.0
310725109302,0,109,D2,null,Vacant,0.0,100.0
310725109303,0,109,D3,null,Vacant,0.0,100.0
310725109304,0,109,D4,null,Vacant,0.0,100.0
310725109305,0,109,D5,null,Vacant,0.0,100.0
310725109306,0,109,D6,null,Vacant,0.0,100.0
310725109307,0,109,D7,null,Vacant,0.0,100.0
310725109308,0,109,D8,null,Vacant,0.0,100.0
310725109309,0,109,D9,null,Vacant,0.0,100.0
310725109310,0,109,D10,null,Vacant,0.0,100.0
310725109311,0,109,D11,null,Vacant,0.0,100.0
310725109312,0,109,D12,null,Vacant,0.0,100.0
310725109313,0,109,D13,null,Vacant,0.0,100.0
310725109314,0,109,D14,null,Vacant,0.0,100.0
310725109315,0,109,D15,null,Vacant,0.0,100.0
310725109316,0,109,D16,null,Vacant,0.0,100.0
310725109317,0,109,D17,null,Vacant,0.0,100.0
310725109318,0,109,D18,null,Vacant,0.0,100.0
310725109319,0,109,D19,null,Vacant,0.0,100.0
310725109320,0,109,D20,null,Vacant,0.0,100.0
310725109321,0,109,D21,null,Vacant,0.0,100.0
310725109322,0,109,D22,null,Vacant,0.0,100.0
310725109323,0,109,D23,null,Vacant,0.0,100.0
310725109324,0,109,D24,null,Vacant,0.0,100.0
310725109401,0,109,E1,null,Vacant,0.0,100.0
310725109402,0,109,E2,null,Vacant,0.0,100.0
310725109403,0,109,E3,null,Vacant,0.0,100.0
310725109404,0,109,E4,null,Vacant,0.0,100.0
310725109405,0,109,E5,null,Vacant,0.0,100.0
310725109406,0,109,E6,null,Vacant,0.0,100.0
310725109407,0,109,E7,null,Vacant,0.0,100.0
310725109408,0,109,E8,null,Vacant,0.0,100.0
310725109409,0,109,E9,null,Vacant,0.0,100.0
310725109410,0,109,E10,null,Vacant,0.0,100.0
310725109411,0,109,E11,null,Vacant,0.0,100.0
310725109412,0,109,E12,null,Vacant,0.0,100.0
310725109413,0,109,E13,null,Vacant,0.0,100.0
310725109414,0,109,E14,null,Vacant,0.0,100.0
310725109415,0,109,E15,null,Vacant,0.0,100.0
310725109416,0,109,E16,null,Vacant,0.0,100.0
310725109417,0,109,E17,null,Vacant,0.0,100.0
310725109418,0,109,E18,null,Vacant,0.0,100.0
310725109419,0,109,E19,null,Vacant,0.0,100.0
310725109420,0,109,E20,null,Vacant,0.0,100.0
310725109421,0,109,E21,null,Vacant,0.0,100.0
310725109422,0,109,E22,null,Vacant,0.0,100.0
310725109423,0,109,E23,null,Vacant,0.0,100.0
310725109424,0,109,E24,null,Vacant,0.0,100.0
300725102001,0,102,A1,null,Vacant,0.0,100.0
300725102002,0,102,A2,null,Vacant,0.0,100.0
300725102003,0,102,A3,null,Vacant,0.0,100.0
300725102004,0,102,A4,null,Vacant,0.0,100.0
300725102005,0,102,A5,null,Vacant,0.0,100.0
300725102006,0,102,A6,null,Vacant,0.0,100.0
300725102007,0,102,A7,null,Vacant,0.0,100.0
300725102008,0,102,A8,null,Vacant,0.0,100.0
300725102009,0,102,A9,null,Vacant,0.0,100.0
300725102010,0,102,A10,null,Vacant,0.0,100.0
300725102011,0,102,A11,null,Vacant,0.0,100.0
300725102012,0,102,A12,null,Vacant,0.0,100.0
300725102013,0,102,A13,null,Vacant,0.0,100.0
300725102014,0,102,A14,null,Vacant,0.0,100.0
300725102015,0,102,A15,null,Vacant,0.0,100.0
300725102016,0,102,A16,null,Vacant,0.0,100.0
300725102017,0,102,A17,null,Vacant,0.0,100.0
300725102018,0,102,A18,null,Vacant,0.0,100.0
300725102019,0,102,A19,null,Vacant,0.0,100.0
300725102020,0,102,A20,null,Vacant,0.0,100.0
300725102021,0,102,A21,null,Vacant,0.0,100.0
300725102022,0,102,A22,null,Vacant,0.0,100.0
300725102023,0,102,A23,null,Vacant,0.0,100.0
300725102024,0,102,A24,null,Vacant,0.0,100.0
300725102101,0,102,B1,null,Vacant,0.0,100.0
300725102102,0,102,B2,null,Vacant,0.0,100.0
300725102103,0,102,B3,null,Vacant,0.0,100.0
300725102104,0,102,B4,null,Vacant,0.0,100.0
300725102105,0,102,B5,null,Vacant,0.0,100.0
300725102106,0,102,B6,null,Vacant,0.0,100.0
300725102107,0,102,B7,null,Vacant,0.0,100.0
300725102108,0,102,B8,null,Vacant,0.0,100.0
300725102109,0,102,B9,null,Vacant,0.0,100.0
300725102110,0,102,B10,null,Vacant,0.0,100.0
300725102111,0,102,B11,null,Vacant,0.0,100.0
300725102112,0,102,B12,null,Vacant,0.0,100.0
300725102113,0,102,B13,null,Vacant,0.0,100.0
300725102114,0,102,B14,null,Vacant,0.0,100.0
300725102115,0,102,B15,null,Vacant,0.0,100.0
300725102116,0,102,B16,null,Vacant,0.0,100.0
300725102117,0,102,B17,null,Vacant,0.0,100.0
300725102118,0,102,B18,null,Vacant,0.0,100.0
300725102119,0,102,B19,null,Vacant,0.0,100.0
300725102120,0,102,B20,null,Vacant,0.0,100.0
300725102121,0,102,B21,null,Vacant,0.0,100.0
300725102122,0,102,B22,null,Vacant,0.0,100.0
300725102123,0,102,B23,null,Vacant,0.0,100.0
300725102124,0,102,B24,null,Vacant,0.0,100.0
300725102201,0,102,C1,null,Vacant,0.0,100.0
300725102202,0,102,C2,null,Vacant,0.0,100.0
300725102203,0,102,C3,null,Vacant,0.0,100.0
300725102204,0,102,C4,null,Vacant,0.0,100.0
300725102205,0,102,C5,null,Vacant,0.0,100.0
300725102206,0,102,C6,null,Vacant,0.0,100.0
300725102207,0,102,C7,null,Vacant,0.0,100.0
300725102208,0,102,C8,null,Vacant,0.0,100.0
300725102209,0,102,C9,null,Vacant,0.0,100.0
300725102210,0,102,C10,null,Vacant,0.0,100.0
300725102211,0,102,C11,null,Vacant,0.0,100.0
300725102212,0,102,C12,null,Vacant,0.0,100.0
300725102213,0,102,C13,null,Vacant,0.0,100.0
300725102214,0,102,C14,null,Vacant,0.0,100.0
300725102215,0,102,C15,null,Vacant,0.0,100.0
300725102216,0,102,C16,null,Vacant,0.0,100.0
300725102217,0,102,C17,null,Vacant,0.0,100.0
300725102218,0,102,C18,null,Vacant,0.0,100.0
300725102219,0,102,C19,null,Vacant,0.0,100.0
300725102220,0,102,C20,null,Vacant,0.0,100.0
300725102221,0,102,C21,null,Vacant,0.0,100.0
300725102222,0,102,C22,null,Vacant,0.0,100.0
300725102223,0,102,C23,null,Vacant,0.0,100.0
300725102224,0,102,C24,null,Vacant,0.0,100.0
300725102301,0,102,D1,null,Vacant,0.0,100.0
300725102302,0,102,D2,null,Vacant,0.0,100.0
300725102303,0,102,D3,null,Vacant,0.0,100.0
300725102304,0,102,D4,null,Vacant,0.0,100.0
300725102305,0,102,D5,null,Vacant,0.0,100.0
300725102306,0,102,D6,null,Vacant,0.0,100.0
300725102307,0,102,D7,null,Vacant,0.0,100.0
300725102308,0,102,D8,null,Vacant,0.0,100.0
300725102309,0,102,D9,null,Vacant,0.0,100.0
300725102310,0,102,D10,null,Vacant,0.0,100.0
300725102311,0,102,D11,null,Vacant,0.0,100.0
300725102312,0,102,D12,null,Vacant,0.0,100.0
300725102313,0,102,D13,null,Vacant,0.0,100.0
300725102314,0,102,D14,null,Vacant,0.0,100.0
300725102315,0,102,D15,null,Vacant,0.0,100.0
300725102316,0,102,D16,null,Vacant,0.0,100.0
300725102317,0,102,D17,null,Vacant,0.0,100.0
300725102318,0,102,D18,null,Vacant,0.0,100.0
300725102319,0,102,D19,null,Vacant,0.0,100.0
300725102320,0,102,D20,null,Vacant,0.0,100.0
300725102321,0,102,D21,null,Vacant,0.0,100.0
300725102322,0,102,D22,null,Vacant,0.0,100.0
300725102323,0,102,D23,null,Vacant,0.0,100.0
300725102324,0,102,D24,null,Vacant,0.0,100.0
300725102401,0,102,E1,null,Vacant,0.0,100.0
300725102402,0,102,E2,null,Vacant,0.0,100.0
300725102403,0,102,E3,null,Vacant,0.0,100.0
300725102404,0,102,E4,null,Vacant,0.0,100.0
300725102405,0,102,E5,null,Vacant,0.0,100.0
300725102406,0,102,E6,null,Vacant,0.0,100.0
300725102407,0,102,E7,null,Vacant,0.0,100.0
300725102408,0,102,E8,null,Vacant,0.0,100.0
300725102409,0,102,E9,null,Vacant,0.0,100.0
300725102410,0,102,E10,null,Vacant,0.0,100.0
300725102411,0,102,E11,null,Vacant,0.0,100.0
300725102412,0,102,E12,null,Vacant,0.0,100.0
300725102413,0,102,E13,null,Vacant,0.0,100.0
300725102414,0,102,E14,null,Vacant,0.0,100.0
300725102415,0,102,E15,null,Vacant,0.0,100.0
300725102416,0,102,E16,null,Vacant,0.0,100.0
300725102417,0,102,E17,null,Vacant,0.0,100.0
300725102418,0,102,E18,null,Vacant,0.0,100.0
300725102419,0,102,E19,null,Vacant,0.0,100.0
300725102420,0,102,E20,null,Vacant,0.0,100.0
300725102421,0,102,E21,null,Vacant,0.0,100.0
300725102422,0,102,E22,null,Vacant,0.0,100.0
300725102423,0,102,E23,null,Vacant,0.0,100.0
300725102424,0,102,E24,null,Vacant,0.0,100.0
300725102501,0,102,F1,null,Vacant,0.0,100.0
300725102502,0,102,F2,null,Vacant,0.0,100.0
300725102503,0,102,F3,null,Vacant,0.0,100.0
300725102504,0,102,F4,null,Vacant,0.0,100.0
300725102505,0,102,F5,null,Vacant,0.0,100.0
300725102506,0,102,F6,null,Vacant,0.0,100.0
300725102507,0,102,F7,null,Vacant,0.0,100.0
300725102508,0,102,F8,null,Vacant,0.0,100.0
300725102509,0,102,F9,null,Vacant,0.0,100.0
300725102510,0,102,F10,null,Vacant,0.0,100.0
300725102511,0,102,F11,null,Vacant,0.0,100.0
300725102512,0,102,F12,null,Vacant,0.0,100.0
300725102513,0,102,F13,null,Vacant,0.0,100.0
300725102514,0,102,F14,null,Vacant,0.0,100.0
300725102515,0,102,F15,null,Vacant,0.0,100.0
300725102516,0,102,F16,null,Vacant,0.0,100.0
300725102517,0,102,F17,null,Vacant,0.0,100.0
300725102518,0,102,F18,null,Vacant,0.0,100.0
300725102519,0,102,F19,null,Vacant,0.0,100.0
300725102520,0,102,F20,null,Vacant,0.0,100.0
300725102521,0,102,F21,null,Vacant,0.0,100.0
300725102522,0,102,F22,null,Vacant,0.0,100.0
300725102523,0,102,F23,null,Vacant,0.0,100.0
300725102524,0,102,F24,null,Vacant,0.0,100.0
300725103001,0,103,A1,null,Vacant,0.0,100.0
300725103002,0,103,A2,null,Vacant,0.0,100.0
300725103003,0,103,A3,null,Vacant,0.0,100.0
300725103004,0,103,A4,null,Vacant,0.0,100.0
300725103005,0,103,A5,null,Vacant,0.0,100.0
300725103006,0,103,A6,null,Vacant,0.0,100.0
300725103007,0,103,A7,null,Vacant,0.0,100.0
300725103008,0,103,A8,null,Vacant,0.0,100.0
300725103009,0,103,A9,null,Vacant,0.0,100.0
300725103010,0,103,A10,null,Vacant,0.0,100.0
300725103011,0,103,A11,null,Vacant,0.0,100.0
300725103012,0,103,A12,null,Vacant,0.0,100.0
300725103013,0,103,A13,null,Vacant,0.0,100.0
300725103014,0,103,A14,null,Vacant,0.0,100.0
300725103015,0,103,A15,null,Vacant,0.0,100.0
300725103016,0,103,A16,null,Vacant,0.0,100.0
300725103017,0,103,A17,null,Vacant,0.0,100.0
300725103018,0,103,A18,null,Vacant,0.0,100.0
300725103019,0,103,A19,null,Vacant,0.0,100.0
300725103020,0,103,A20,null,Vacant,0.0,100.0
300725103021,0,103,A21,null,Vacant,0.0,100.0
300725103022,0,103,A22,null,Vacant,0.0,100.0
300725103023,0,103,A23,null,Vacant,0.0,100.0
300725103024,0,103,A24,null,Vacant,0.0,100.0
300725103101,0,103,B1,null,Vacant,0.0,100.0
300725103102,0,103,B2,null,Vacant,0.0,100.0
300725103103,0,103,B3,null,Vacant,0.0,100.0
300725103104,0,103,B4,null,Vacant,0.0,100.0
300725103105,0,103,B5,null,Vacant,0.0,100.0
300725103106,0,103,B6,null,Vacant,0.0,100.0
300725103107,0,103,B7,null,Vacant,0.0,100.0
300725103108,0,103,B8,null,Vacant,0.0,100.0
300725103109,0,103,B9,null,Vacant,0.0,100.0
300725103110,0,103,B10,null,Vacant,0.0,100.0
300725103111,0,103,B11,null,Vacant,0.0,100.0
300725103112,0,103,B12,null,Vacant,0.0,100.0
300725103113,0,103,B13,null,Vacant,0.0,100.0
300725103114,0,103,B14,null,Vacant,0.0,100.0
300725103115,0,103,B15,null,Vacant,0.0,100.0
300725103116,0,103,B16,null,Vacant,0.0,100.0
300725103117,0,103,B17,null,Vacant,0.0,100.0
300725103118,0,103,B18,null,Vacant,0.0,100.0
300725103119,0,103,B19,null,Vacant,0.0,100.0
300725103120,0,103,B20,null,Vacant,0.0,100.0
300725103121,0,103,B21,null,Vacant,0.0,100.0
300725103122,0,103,B22,null,Vacant,0.0,100.0
300725103123,0,103,B23,null,Vacant,0.0,100.0
300725103124,0,103,B24,null,Vacant,0.0,100.0
300725103201,0,103,C1,null,Vacant,0.0,100.0
300725103202,0,103,C2,null,Vacant,0.0,100.0
300725103203,0,103,C3,null,Vacant,0.0,100.0
300725103204,0,103,C4,null,Vacant,0.0,100.0
300725103205,0,103,C5,null,Vacant,0.0,100.0
300725103206,0,103,C6,null,Vacant,0.0,100.0
300725103207,0,103,C7,null,Vacant,0.0,100.0
300725103208,0,103,C8,null,Vacant,0.0,100.0
300725103209,0,103,C9,null,Vacant,0.0,100.0
300725103210,0,103,C10,null,Vacant,0.0,100.0
300725103211,0,103,C11,null,Vacant,0.0,100.0
300725103212,0,103,C12,null,Vacant,0.0,100.0
300725103213,0,103,C13,null,Vacant,0.0,100.0
300725103214,0,103,C14,null,Vacant,0.0,100.0
300725103215,0,103,C15,null,Vacant,0.0,100.0
300725103216,0,103,C16,null,Vacant,0.0,100.0
300725103217,0,103,C17,null,Vacant,0.0,100.0
300725103218,0,103,C18,null,Vacant,0.0,100.0
300725103219,0,103,C19,null,Vacant,0.0,100.0
300725103220,0,103,C20,null,Vacant,0.0,100.0
300725103221,0,103,C21,null,Vacant,0.0,100.0
300725103222,0,103,C22,null,Vacant,0.0,100.0
300725103223,0,103,C23,null,Vacant,0.0,100.0
300725103224,0,103,C24,null,Vacant,0.0,100.0
300725103301,0,103,D1,null,Vacant,0.0,100.0
300725103302,0,103,D2,null,Vacant,0.0,100.0
300725103303,0,103,D3,null,Vacant,0.0,100.0
300725103304,0,103,D4,null,Vacant,0.0,100.0
300725103305,0,103,D5,null,Vacant,0.0,100.0
300725103306,0,103,D6,null,Vacant,0.0,100.0
300725103307,0,103,D7,null,Vacant,0.0,100.0
300725103308,0,103,D8,null,Vacant,0.0,100.0
300725103309,0,103,D9,null,Vacant,0.0,100.0
300725103310,0,103,D10,null,Vacant,0.0,100.0
300725103311,0,103,D11,null,Vacant,0.0,100.0
300725103312,0,103,D12,null,Vacant,0.0,100.0
300725103313,0,103,D13,null,Vacant,0.0,100.0
300725103314,0,103,D14,null,Vacant,0.0,100.0
300725103315,0,103,D15,null,Vacant,0.0,100.0
300725103316,0,103,D16,null,Vacant,0.0,100.0
300725103317,0,103,D17,null,Vacant,0.0,100.0
300725103318,0,103,D18,null,Vacant,0.0,100.0
300725103319,0,103,D19,null,Vacant,0.0,100.0
300725103320,0,103,D20,null,Vacant,0.0,100.0
300725103321,0,103,D21,null,Vacant,0.0,100.0
300725103322,0,103,D22,null,Vacant,0.0,100.0
300725103323,0,103,D23,null,Vacant,0.0,100.0
300725103324,0,103,D24,null,Vacant,0.0,100.0
300725103401,0,103,E1,null,Vacant,0.0,100.0
300725103402,0,103,E2,null,Vacant,0.0,100.0
300725103403,0,103,E3,null,Vacant,0.0,100.0
300725103404,0,103,E4,null,Vacant,0.0,100.0
300725103405,0,103,E5,null,Vacant,0.0,100.0
300725103406,0,103,E6,null,Vacant,0.0,100.0
300725103407,0,103,E7,null,Vacant,0.0,100.0
300725103408,0,103,E8,null,Vacant,0.0,100.0
300725103409,0,103,E9,null,Vacant,0.0,100.0
300725103410,0,103,E10,null,Vacant,0.0,100.0
300725103411,0,103,E11,null,Vacant,0.0,100.0
300725103412,0,103,E12,null,Vacant,0.0,100.0
300725103413,0,103,E13,null,Vacant,0.0,100.0
300725103414,0,103,E14,null,Vacant,0.0,100.0
300725103415,0,103,E15,null,Vacant,0.0,100.0
300725103416,0,103,E16,null,Vacant,0.0,100.0
300725103417,0,103,E17,null,Vacant,0.0,100.0
300725103418,0,103,E18,null,Vacant,0.0,100.0
300725103419,0,103,E19,null,Vacant,0.0,100.0
300725103420,0,103,E20,null,Vacant,0.0,100.0
300725103421,0,103,E21,null,Vacant,0.0,100.0
300725103422,0,103,E22,null,Vacant,0.0,100.0
300725103423,0,103,E23,null,Vacant,0.0,100.0
300725103424,0,103,E24,null,Vacant,0.0,100.0
300725103501,0,103,F1,null,Vacant,0.0,100.0
300725103502,0,103,F2,null,Vacant,0.0,100.0
300725103503,0,103,F3,null,Vacant,0.0,100.0
300725103504,0,103,F4,null,Vacant,0.0,100.0
300725103505,0,103,F5,null,Vacant,0.0,100.0
300725103506,0,103,F6,null,Vacant,0.0,100.0
300725103507,0,103,F7,null,Vacant,0.0,100.0
300725103508,0,103,F8,null,Vacant,0.0,100.0
300725103509,0,103,F9,null,Vacant,0.0,100.0
300725103510,0,103,F10,null,Vacant,0.0,100.0
300725103511,0,103,F11,null,Vacant,0.0,100.0
300725103512,0,103,F12,null,Vacant,0.0,100.0
